,communication_round,participant,loss,acc,norm
860,77.0,2.0,4.954395637242352,0.8969298245614035,114.24827575683594
861,77.0,3.0,4.620033766389636,0.8878504672897196,114.08745574951172
862,77.0,4.0,5.104823443725819,0.8950381679389313,114.2786636352539
863,77.0,5.0,5.92685539313322,0.8733727810650888,114.23176574707031
864,77.0,6.0,3.832145987076013,0.8891156462585034,114.07735443115234
865,77.0,7.0,4.252986572279396,0.8880866425992779,114.18013763427734
866,77.0,8.0,3.6485128867874383,0.9095640858815875,114.11681365966797
867,77.0,9.0,5.625856990868089,0.8771186440677966,114.2645034790039
868,77,g,6.058723236046033,0.8732,114.29280853271484
869,78.0,0.0,3.879606310126417,0.9023827824750192,114.154541015625
870,78.0,1.0,7.764712707363829,0.8428571428571429,114.23416137695312
871,78.0,2.0,5.178432723932099,0.8859649122807017,114.23543548583984
872,78.0,3.0,4.506056342105674,0.8901869158878505,114.07461547851562
873,78.0,4.0,4.953927156579404,0.8912213740458015,114.24507904052734
874,78.0,5.0,5.774951975444365,0.8828402366863906,114.21554565429688
875,78.0,6.0,3.8568653347444655,0.9006802721088435,114.10701751708984
876,78.0,7.0,3.9345537133625834,0.8989169675090253,114.13648223876953
877,78.0,8.0,3.9641014552186196,0.9063109954456734,114.09832763671875
878,78.0,9.0,5.183214396827637,0.8799435028248588,114.2470703125
879,78,g,5.914937552626886,0.8758,114.27845001220703
880,79.0,0.0,4.196480147752461,0.9054573405073021,114.15115356445312
881,79.0,1.0,6.647432887797453,0.8551020408163266,114.20244598388672
882,79.0,2.0,5.924654015323572,0.8728070175438597,114.2188491821289
883,79.0,3.0,5.501021580532703,0.866822429906542,114.04542541503906
884,79.0,4.0,4.711753663215928,0.8969465648854962,114.26150512695312
885,79.0,5.0,5.584399441149108,0.8804733727810651,114.22254943847656
886,79.0,6.0,4.0615169606241235,0.8972789115646258,114.09424591064453
887,79.0,7.0,3.690637195192169,0.9018050541516246,114.06732940673828
888,79.0,8.0,3.486404773858591,0.9147690305790501,114.13636016845703
889,79.0,9.0,5.244375047037157,0.8785310734463276,114.22167205810547
890,79,g,5.802786316345865,0.8775,114.26371002197266
891,80.0,0.0,3.946679556901112,0.9062259800153728,114.18170166015625
892,80.0,1.0,7.599619254298812,0.8387755102040816,114.20227813720703
893,80.0,2.0,5.610595393599126,0.8728070175438597,114.22190856933594
894,80.0,3.0,4.761367426736925,0.8777258566978193,114.05085754394531
895,80.0,4.0,4.981143255980023,0.8854961832061069,114.25405883789062
896,80.0,5.0,5.5239643119496,0.8875739644970414,114.21709442138672
897,80.0,6.0,3.751467705421707,0.9,114.07355499267578
898,80.0,7.0,3.5525149373586427,0.9075812274368231,114.06513977050781
899,80.0,8.0,3.716888886727678,0.9089134677944047,114.11748504638672
900,80.0,9.0,5.535346187440689,0.8700564971751412,114.22311401367188
901,80,g,5.721401762888018,0.8793,114.24894714355469
902,81.0,0.0,3.9078741866714397,0.9093005380476556,114.10923767089844
903,81.0,1.0,7.406959049069152,0.8469387755102041,114.20044708251953
904,81.0,2.0,4.840894868499355,0.8881578947368421,114.17118835449219
905,81.0,3.0,4.554581831044893,0.8940809968847352,114.0482406616211
906,81.0,4.0,4.605102439873091,0.9026717557251909,114.25728607177734
907,81.0,5.0,5.309238529769627,0.8852071005917159,114.19400787353516
908,81.0,6.0,3.622413749516416,0.9061224489795918,114.06876373291016
909,81.0,7.0,3.713713536979059,0.9025270758122743,114.02357482910156
910,81.0,8.0,3.720139160044564,0.9069616135328562,114.0439682006836
911,81.0,9.0,5.450836362138307,0.8771186440677966,114.20732879638672
912,81,g,5.604231537432778,0.8804,114.23658752441406
913,82.0,0.0,4.007313579596152,0.9131437355880092,114.11200714111328
914,82.0,1.0,7.65318420955113,0.8428571428571429,114.18267822265625
915,82.0,2.0,5.081085004304585,0.8793859649122807,114.18020629882812
916,82.0,3.0,4.6636359087275645,0.8964174454828661,113.99259185791016
917,82.0,4.0,4.46356409742632,0.9083969465648855,114.21182250976562
918,82.0,5.0,5.559263231627335,0.8733727810650888,114.1842041015625
919,82.0,6.0,3.554357245108303,0.9095238095238095,114.05674743652344
920,82.0,7.0,3.7916082479032798,0.9025270758122743,113.9994125366211
921,82.0,8.0,3.619742711488504,0.9154196486662329,114.03856658935547
922,82.0,9.0,4.882314781311079,0.8799435028248588,114.1969985961914
923,82,g,5.4897865287641165,0.8836,114.2227783203125
924,83.0,0.0,3.73267998867636,0.9046887009992314,114.12806701660156
925,83.0,1.0,7.536301056219607,0.8428571428571429,114.19989776611328
926,83.0,2.0,5.015494593402796,0.881578947368421,114.19446563720703
927,83.0,3.0,4.202241138596507,0.8964174454828661,114.00294494628906
928,83.0,4.0,4.649716338605984,0.9026717557251909,114.21882629394531
929,83.0,5.0,5.290712228464428,0.8840236686390532,114.17292022705078
930,83.0,6.0,3.8127765065147763,0.9047619047619048,114.07199096679688
931,83.0,7.0,3.4630042065782236,0.9075812274368231,114.01041412353516
932,83.0,8.0,3.7401151443039664,0.9030579050097592,114.00337982177734
933,83.0,9.0,5.118214288000333,0.8757062146892656,114.17950439453125
934,83,g,5.381251622449495,0.8852,114.21121978759766
935,84.0,0.0,4.276350679808081,0.8970023059185243,114.12689971923828
936,84.0,1.0,7.9964220419222,0.8387755102040816,114.175537109375
937,84.0,2.0,5.167082824205098,0.8925438596491229,114.21321105957031
938,84.0,3.0,4.227390280393797,0.8894080996884736,113.99754333496094
939,84.0,4.0,4.746620409361279,0.8874045801526718,114.22190856933594
940,84.0,5.0,5.5177729973426235,0.8816568047337278,114.14154052734375
941,84.0,6.0,3.840206651359188,0.9068027210884354,114.07380676269531
942,84.0,7.0,3.6304491036205087,0.9032490974729241,114.03636169433594
943,84.0,8.0,3.7085097521221146,0.9063109954456734,114.01657104492188
944,84.0,9.0,5.1684174470308815,0.8742937853107344,114.1802978515625
945,84,g,5.313574759868905,0.8855,114.19831085205078
946,85.0,0.0,3.843595139515915,0.9023827824750192,114.09944152832031
947,85.0,1.0,7.432697823582863,0.8489795918367347,114.16244506835938
948,85.0,2.0,4.484398254177027,0.8881578947368421,114.19927978515625
949,85.0,3.0,4.705545156184479,0.8862928348909658,113.99838256835938
950,85.0,4.0,4.740754989267305,0.8950381679389313,114.22162628173828
951,85.0,5.0,5.49881890894688,0.8840236686390532,114.10950469970703
952,85.0,6.0,3.5999620750646275,0.9074829931972789,113.98834991455078
953,85.0,7.0,3.6742827925008963,0.9046931407942238,114.0172348022461
954,85.0,8.0,3.3802105932264417,0.9167208848405985,113.9882583618164
955,85.0,9.0,4.947534561157227,0.8813559322033898,114.18365478515625
956,85,g,5.206316992628574,0.8868,114.1839370727539
957,86.0,0.0,4.166495124426356,0.8985395849346657,114.1230239868164
958,86.0,1.0,7.86348103406478,0.8387755102040816,114.16136932373047
959,86.0,2.0,4.451446756981967,0.8969298245614035,114.1939926147461
960,86.0,3.0,4.484505670127746,0.8878504672897196,113.99345397949219
961,86.0,4.0,5.191214537802543,0.8874045801526718,114.22229766845703
962,86.0,5.0,5.611217324197577,0.8804733727810651,114.09678649902344
963,86.0,6.0,3.459345306060752,0.9102040816326531,113.96560668945312
964,86.0,7.0,3.779288350459901,0.8981949458483754,114.01616668701172
965,86.0,8.0,3.3055971163623736,0.9134677944046844,113.98906707763672
966,86.0,9.0,4.686166572610788,0.884180790960452,114.17211151123047
967,86,g,5.122857367084764,0.8883,114.1697006225586
968,87.0,0.0,4.335386848009888,0.897770945426595,114.08903503417969
969,87.0,1.0,8.543427058628627,0.8387755102040816,114.13338470458984
970,87.0,2.0,4.383973587512229,0.9078947368421053,114.18499755859375
971,87.0,3.0,4.099855412167705,0.8956386292834891,113.94898223876953
972,87.0,4.0,5.040952428947878,0.8874045801526718,114.19247436523438
973,87.0,5.0,5.214685170326007,0.8840236686390532,114.064208984375
974,87.0,6.0,3.629876447737618,0.9013605442176871,113.94588470458984
975,87.0,7.0,3.6127779289603272,0.9054151624548736,113.95318603515625
976,87.0,8.0,3.286562420944056,0.9141184124918673,113.98434448242188
977,87.0,9.0,4.776882502992274,0.8870056497175142,114.1443099975586
978,87,g,5.029500920379162,0.8896,114.15669250488281
979,88.0,0.0,3.9278082928288436,0.9008455034588778,114.10212707519531
980,88.0,1.0,7.3885434705383926,0.8612244897959184,114.11279296875
981,88.0,2.0,4.3730673037077255,0.9013157894736842,114.17394256591797
982,88.0,3.0,4.501583936058473,0.8886292834890965,113.90939331054688
983,88.0,4.0,4.591557611945931,0.8950381679389313,114.17668914794922
984,88.0,5.0,5.061646680436896,0.8852071005917159,114.06997680664062
